"block","raintreat","brc","date","daily_avg","dayrain","dsr","rain7day","rain5day","rain_weighted"
"8","D","8DA",2025-03-25,0.195979166666667,0,5,2.286,0,5
"8","D","8DA",2025-03-26,0.188916666666667,0.254,0,0.508,0.254,0
"8","D","8DA",2025-03-27,0.186916666666667,6.096,0,6.35,6.35,0
"8","D","8DA",2025-03-28,0.186979166666667,0,1,6.35,6.35,0.136054421768707
"8","D","8DA",2025-03-29,0.183531914893617,0,2,6.35,6.35,0.272108843537415
"8","D","8DA",2025-03-30,0.182416666666667,10.668,0,17.018,17.018,0
"8","D","8DA",2025-03-31,0.1846875,6.35,0,23.368,23.114,0
"8","D","8DA",2025-04-01,0.2299375,1.016,0,24.384,18.034,0
"8","D","8DA",2025-04-02,0.2368125,0,1,24.13,18.034,0.0525375643585163
"8","D","8DA",2025-04-03,0.224333333333333,0,2,18.034,18.034,0.105075128717033
"8","D","8DA",2025-04-04,0.2145,0,3,18.034,7.366,0.35859431030361
"8","D","8DA",2025-04-05,0.205791666666667,0,4,18.034,1.016,1.98412698412698
"8","D","8DA",2025-04-06,0.198729166666667,0,5,7.366,0,5
"8","D","8DA",2025-04-07,0.191270833333333,0,6,1.016,0,6
"8","D","8DA",2025-04-08,0.1860625,0,7,0,0,7
"8","D","8DA",2025-04-09,0.18175,0,8,0,0,8
"8","D","8DA",2025-04-10,0.175333333333333,0,9,0,0,9
"8","D","8DA",2025-04-11,0.167854166666667,0,10,0,0,10
"8","D","8DA",2025-04-12,0.159604166666667,0,11,0,0,11
"8","D","8DA",2025-04-13,0.151958333333333,0,12,0,0,12
"8","D","8DA",2025-04-14,0.139916666666667,0,13,0,0,13
"8","D","8DA",2025-04-15,0.127770833333333,0,14,0,0,14
"8","D","8DA",2025-04-16,0.121541666666667,0,15,0,0,15
"8","D","8DA",2025-04-17,0.115895833333333,0,16,0,0,16
"8","D","8DA",2025-04-18,0.109354166666667,0,17,0,0,17
"8","D","8DA",2025-04-19,0.0999166666666667,0,18,0,0,18
"8","D","8DA",2025-04-20,0.0917916666666667,0,19,0,0,19
"8","D","8DA",2025-04-21,0.0838958333333333,0,20,0,0,20
"8","D","8DA",2025-04-22,0.0759791666666667,0,21,0,0,21
"8","D","8DA",2025-04-23,0.0675416666666667,0,22,0,0,22
"8","D","8DA",2025-04-24,0.064625,0,23,0,0,23
"8","D","8DA",2025-04-25,0.0631666666666667,0,24,0,0,24
"8","D","8DA",2025-04-26,0.0619583333333333,7.366,0,7.366,7.366,0
"8","D","8DA",2025-04-27,0.0653958333333333,2.286,0,9.652,9.652,0
"8","D","8DA",2025-04-28,0.0681041666666667,0.254,0,9.906,9.906,0
"8","D","8DA",2025-04-29,0.0616666666666667,0,1,9.906,9.906,0.0916926462497708
"8","D","8DA",2025-04-30,0.0567291666666667,0,2,9.906,9.906,0.183385292499542
"8","D","8DA",2025-05-01,0.0515208333333333,0,3,9.906,2.54,0.847457627118644
"8","D","8DA",2025-05-02,0.0465,0,4,9.906,0.254,3.18979266347687
"8","D","8DA",2025-05-03,0.0429583333333333,0,5,2.54,0,5
"8","D","8DA",2025-05-04,0.0407291666666667,0,6,0.254,0,6
"8","D","8DA",2025-05-05,0.0386382978723404,0,7,0,0,7
"8","D","8DA",2025-05-06,0.0355185185185185,0,8,0,0,8
"8","W","8WA",2025-01-13,0.15971875,0,7,0,0,7
"8","W","8WA",2025-01-14,0.157208333333333,0,8,0,0,8
"8","W","8WA",2025-01-15,0.153916666666667,0,9,0,0,9
"8","W","8WA",2025-01-16,0.151833333333333,0,10,0,0,10
"8","W","8WA",2025-01-17,0.15325,0,11,0,0,11
"8","W","8WA",2025-01-18,0.153666666666667,0,12,0,0,12
"8","W","8WA",2025-01-19,0.152583333333333,0,13,0,0,13
"8","W","8WA",2025-01-20,0.151270833333333,0,14,0,0,14
"8","W","8WA",2025-01-21,0.147104166666667,0,15,0,0,15
"8","W","8WA",2025-01-22,0.1453125,0,16,0,0,16
"8","W","8WA",2025-01-23,0.140208333333333,0,17,0,0,17
"8","W","8WA",2025-01-24,0.136166666666667,0,18,0,0,18
"8","W","8WA",2025-01-25,0.136166666666667,0,19,0,0,19
"8","W","8WA",2025-01-26,0.1341875,0,20,0,0,20
"8","W","8WA",2025-01-27,0.132895833333333,0,21,0,0,21
"8","W","8WA",2025-01-28,0.130604166666667,0,22,0,0,22
"8","W","8WA",2025-01-29,0.128166666666667,0,23,0,0,23
"8","W","8WA",2025-01-30,0.128291666666667,0,24,0,0,24
"8","W","8WA",2025-01-31,0.148625,8.128,0,8.128,8.128,0
"8","W","8WA",2025-02-01,0.274395833333333,26.416,0,34.544,34.544,0
"8","W","8WA",2025-02-02,0.305666666666667,11.176,0,45.72,45.72,0
"8","W","8WA",2025-02-03,0.3016875,14.986,0,60.706,60.706,0
"8","W","8WA",2025-02-04,0.3124375,56.642,0,117.348,117.348,0
"8","W","8WA",2025-02-05,0.297541666666667,0,1,117.348,109.22,0.00907276356378153
"8","W","8WA",2025-02-06,0.294770833333333,42.164,0,159.512,124.968,0
"8","W","8WA",2025-02-07,0.300104166666667,0,1,151.384,113.792,0.0087114084605199
"8","W","8WA",2025-02-08,0.2848125,0,2,124.968,98.806,0.0200388754183115
"8","W","8WA",2025-02-09,0.269041666666667,0,3,113.792,42.164,0.0695023630803447
"8","W","8WA",2025-02-10,0.245145833333333,0,4,98.806,42.164,0.0926698174404596
"8","W","8WA",2025-02-11,0.234375,0,5,42.164,0,5
"8","W","8WA",2025-02-12,0.225708333333333,6.604,0,48.768,6.604,0
"8","W","8WA",2025-02-13,0.284833333333333,49.022,0,55.626,55.626,0
"8","W","8WA",2025-02-14,0.2938125,0.508,0,56.134,56.134,0
"8","W","8WA",2025-02-15,0.2783125,0,1,56.134,56.134,0.0175027129205027
"8","W","8WA",2025-02-16,0.275270833333333,3.302,0,59.436,59.436,0
"8","W","8WA",2025-02-17,0.268875,0,1,59.436,52.832,0.018576311487591
"8","W","8WA",2025-02-18,0.257604166666667,0,2,59.436,3.81,0.415800415800416
"8","W","8WA",2025-02-19,0.252340425531915,0,3,52.832,3.302,0.697350069735007
"8","W","8WA",2025-02-20,0.244479166666667,0,4,3.81,3.302,0.929800092980009
"8","W","8WA",2025-02-21,0.2150625,0,5,3.302,0,5
"8","W","8WA",2025-02-22,0.204916666666667,0,6,3.302,0,6
"8","W","8WA",2025-02-23,0.202895833333333,0,7,0,0,7
"8","W","8WA",2025-02-24,0.200833333333333,0,8,0,0,8
"8","W","8WA",2025-02-25,0.198645833333333,0,9,0,0,9
"8","W","8WA",2025-02-26,0.191916666666667,0,10,0,0,10
"8","W","8WA",2025-02-27,0.183916666666667,0,11,0,0,11
"8","W","8WA",2025-02-28,0.176541666666667,0,12,0,0,12
"8","W","8WA",2025-03-01,0.168541666666667,0,13,0,0,13
"8","W","8WA",2025-03-02,0.165520833333333,0,14,0,0,14
"8","W","8WA",2025-03-03,0.165145833333333,0,15,0,0,15
"8","W","8WA",2025-03-04,0.164541666666667,0,16,0,0,16
"8","W","8WA",2025-03-05,0.164520833333333,0,17,0,0,17
"8","W","8WA",2025-03-06,0.161729166666667,0,18,0,0,18
"8","W","8WA",2025-03-07,0.159333333333333,0,19,0,0,19
"8","W","8WA",2025-03-08,0.1534375,0,20,0,0,20
"8","W","8WA",2025-03-09,0.1490625,0,21,0,0,21
"8","W","8WA",2025-03-10,0.144875,0,22,0,0,22
"8","W","8WA",2025-03-11,0.140083333333333,0,23,0,0,23
"8","W","8WA",2025-03-12,0.185479166666667,29.718,0,29.718,29.718,0
"8","W","8WA",2025-03-13,0.278895833333333,3.048,0,32.766,32.766,0
"8","W","8WA",2025-03-14,0.279583333333333,18.796,0,51.562,51.562,0
"8","W","8WA",2025-03-15,0.278145833333333,0,1,51.562,51.562,0.0190251512499524
"8","W","8WA",2025-03-16,0.2765,14.478,0,66.04,66.04,0
"8","W","8WA",2025-03-17,0.2935,8.128,0,74.168,44.45,0
"8","W","8WA",2025-03-18,0.283083333333333,0.254,0,74.422,41.656,0
"8","W","8WA",2025-03-19,0.266166666666667,2.032,0,46.736,24.892,0
"8","W","8WA",2025-03-20,0.256375,0.254,0,43.942,25.146,0
"8","W","8WA",2025-03-21,0.240145833333333,0,1,25.146,10.668,0.085704490915324
"8","W","8WA",2025-03-22,0.228270833333333,0,2,25.146,2.54,0.564971751412429
"8","W","8WA",2025-03-23,0.221375,0,3,10.668,2.286,0.912964090079123
"8","W","8WA",2025-03-24,0.207520833333333,0,4,2.54,0.254,3.18979266347687
"8","W","8WA",2025-03-25,0.195291666666667,0,5,2.286,0,5
"8","W","8WA",2025-03-26,0.186666666666667,0.254,0,0.508,0.254,0
"8","W","8WA",2025-03-27,0.192895833333333,6.096,0,6.35,6.35,0
"8","W","8WA",2025-03-28,0.224895833333333,0,1,6.35,6.35,0.136054421768707
"8","W","8WA",2025-03-29,0.216574468085106,0,2,6.35,6.35,0.272108843537415
"8","W","8WA",2025-03-30,0.224145833333333,10.668,0,17.018,17.018,0
"8","W","8WA",2025-03-31,0.268875,6.35,0,23.368,23.114,0
"8","W","8WA",2025-04-01,0.2754375,1.016,0,24.384,18.034,0
"8","W","8WA",2025-04-02,0.26475,0,1,24.13,18.034,0.0525375643585163
"8","W","8WA",2025-04-03,0.242854166666667,0,2,18.034,18.034,0.105075128717033
"8","W","8WA",2025-04-04,0.22375,0,3,18.034,7.366,0.35859431030361
"8","W","8WA",2025-04-05,0.2081875,0,4,18.034,1.016,1.98412698412698
"8","W","8WA",2025-04-06,0.1981875,0,5,7.366,0,5
"8","W","8WA",2025-04-07,0.189958333333333,0,6,1.016,0,6
"8","W","8WA",2025-04-08,0.184958333333333,0,7,0,0,7
"8","W","8WA",2025-04-09,0.178479166666667,0,8,0,0,8
"8","W","8WA",2025-04-10,0.1704375,0,9,0,0,9
"8","W","8WA",2025-04-11,0.163104166666667,0,10,0,0,10
"8","W","8WA",2025-04-12,0.153979166666667,0,11,0,0,11
"8","W","8WA",2025-04-13,0.1439375,0,12,0,0,12
"8","W","8WA",2025-04-14,0.131541666666667,0,13,0,0,13
"8","W","8WA",2025-04-15,0.120479166666667,0,14,0,0,14
"8","W","8WA",2025-04-16,0.1144375,0,15,0,0,15
"8","W","8WA",2025-04-17,0.108625,0,16,0,0,16
"8","W","8WA",2025-04-18,0.102895833333333,0,17,0,0,17
"8","W","8WA",2025-04-19,0.0955416666666667,0,18,0,0,18
"8","W","8WA",2025-04-20,0.0887708333333333,0,19,0,0,19
"8","W","8WA",2025-04-21,0.0818541666666667,0,20,0,0,20
"8","W","8WA",2025-04-22,0.076125,0,21,0,0,21
"8","W","8WA",2025-04-23,0.0691041666666667,0,22,0,0,22
"8","W","8WA",2025-04-24,0.0664791666666667,0,23,0,0,23
"8","W","8WA",2025-04-25,0.0636666666666667,0,24,0,0,24
"8","W","8WA",2025-04-26,0.0669166666666667,7.366,0,7.366,7.366,0
"8","W","8WA",2025-04-27,0.1566875,2.286,0,9.652,9.652,0
"8","W","8WA",2025-04-28,0.166083333333333,0.254,0,9.906,9.906,0
"8","W","8WA",2025-04-29,0.146791666666667,0,1,9.906,9.906,0.0916926462497708
"8","W","8WA",2025-04-30,0.125520833333333,0,2,9.906,9.906,0.183385292499542
"8","W","8WA",2025-05-01,0.1051875,0,3,9.906,2.54,0.847457627118644
"8","W","8WA",2025-05-02,0.089125,0,4,9.906,0.254,3.18979266347687
"8","W","8WA",2025-05-03,0.0781666666666667,0,5,2.54,0,5
"8","W","8WA",2025-05-04,0.0692708333333333,0,6,0.254,0,6
"8","W","8WA",2025-05-05,0.0637234042553192,0,7,0,0,7
"8","W","8WA",2025-05-06,0.0580740740740741,0,8,0,0,8
"8","W","8WB",2025-01-13,0.14446875,0,7,0,0,7
"8","W","8WB",2025-01-14,0.139583333333333,0,8,0,0,8
"8","W","8WB",2025-01-15,0.134770833333333,0,9,0,0,9
"8","W","8WB",2025-01-16,0.134416666666667,0,10,0,0,10
"8","W","8WB",2025-01-17,0.134479166666667,0,11,0,0,11
"8","W","8WB",2025-01-18,0.134166666666667,0,12,0,0,12
"8","W","8WB",2025-01-19,0.133854166666667,0,13,0,0,13
"8","W","8WB",2025-01-20,0.132895833333333,0,14,0,0,14
"8","W","8WB",2025-01-21,0.126208333333333,0,15,0,0,15
"8","W","8WB",2025-01-22,0.121708333333333,0,16,0,0,16
"8","W","8WB",2025-01-23,0.1135625,0,17,0,0,17
"8","W","8WB",2025-01-24,0.109854166666667,0,18,0,0,18
"8","W","8WB",2025-01-25,0.108270833333333,0,19,0,0,19
"8","W","8WB",2025-01-26,0.105833333333333,0,20,0,0,20
"8","W","8WB",2025-01-27,0.1025625,0,21,0,0,21
"8","W","8WB",2025-01-28,0.097125,0,22,0,0,22
"8","W","8WB",2025-01-29,0.0951875,0,23,0,0,23
"8","W","8WB",2025-01-30,0.0955416666666667,0,24,0,0,24
"8","W","8WB",2025-01-31,0.15575,8.128,0,8.128,8.128,0
"8","W","8WB",2025-02-01,0.309708333333333,26.416,0,34.544,34.544,0
"8","W","8WB",2025-02-02,0.333458333333333,11.176,0,45.72,45.72,0
"8","W","8WB",2025-02-03,0.3244375,14.986,0,60.706,60.706,0
"8","W","8WB",2025-02-04,0.3473125,56.642,0,117.348,117.348,0
"8","W","8WB",2025-02-05,0.319270833333333,0,1,117.348,109.22,0.00907276356378153
"8","W","8WB",2025-02-06,0.3194375,42.164,0,159.512,124.968,0
"8","W","8WB",2025-02-07,0.323125,0,1,151.384,113.792,0.0087114084605199
"8","W","8WB",2025-02-08,0.299729166666667,0,2,124.968,98.806,0.0200388754183115
"8","W","8WB",2025-02-09,0.28575,0,3,113.792,42.164,0.0695023630803447
"8","W","8WB",2025-02-10,0.269854166666667,0,4,98.806,42.164,0.0926698174404596
"8","W","8WB",2025-02-11,0.259125,0,5,42.164,0,5
"8","W","8WB",2025-02-12,0.254,6.604,0,48.768,6.604,0
"8","W","8WB",2025-02-13,0.326916666666667,49.022,0,55.626,55.626,0
"8","W","8WB",2025-02-14,0.318020833333333,0.508,0,56.134,56.134,0
"8","W","8WB",2025-02-15,0.292479166666667,0,1,56.134,56.134,0.0175027129205027
"8","W","8WB",2025-02-16,0.293145833333333,3.302,0,59.436,59.436,0
"8","W","8WB",2025-02-17,0.284166666666667,0,1,59.436,52.832,0.018576311487591
"8","W","8WB",2025-02-18,0.271041666666667,0,2,59.436,3.81,0.415800415800416
"8","W","8WB",2025-02-19,0.271276595744681,0,3,52.832,3.302,0.697350069735007
"8","W","8WB",2025-02-20,0.2651875,0,4,3.81,3.302,0.929800092980009
"8","W","8WB",2025-02-21,0.24075,0,5,3.302,0,5
"8","W","8WB",2025-02-22,0.2268125,0,6,3.302,0,6
"8","W","8WB",2025-02-23,0.217854166666667,0,7,0,0,7
"8","W","8WB",2025-02-24,0.212229166666667,0,8,0,0,8
"8","W","8WB",2025-02-25,0.208166666666667,0,9,0,0,9
"8","W","8WB",2025-02-26,0.199166666666667,0,10,0,0,10
"8","W","8WB",2025-02-27,0.1871875,0,11,0,0,11
"8","W","8WB",2025-02-28,0.1755,0,12,0,0,12
"8","W","8WB",2025-03-01,0.161854166666667,0,13,0,0,13
"8","W","8WB",2025-03-02,0.159416666666667,0,14,0,0,14
"8","W","8WB",2025-03-03,0.1578125,0,15,0,0,15
"8","W","8WB",2025-03-04,0.152708333333333,0,16,0,0,16
"8","W","8WB",2025-03-05,0.151395833333333,0,17,0,0,17
"8","W","8WB",2025-03-06,0.143520833333333,0,18,0,0,18
"8","W","8WB",2025-03-07,0.1396875,0,19,0,0,19
"8","W","8WB",2025-03-08,0.1315,0,20,0,0,20
"8","W","8WB",2025-03-09,0.123895833333333,0,21,0,0,21
"8","W","8WB",2025-03-10,0.118625,0,22,0,0,22
"8","W","8WB",2025-03-11,0.113645833333333,0,23,0,0,23
"8","W","8WB",2025-03-12,0.1885,29.718,0,29.718,29.718,0
"8","W","8WB",2025-03-13,0.298625,3.048,0,32.766,32.766,0
"8","W","8WB",2025-03-14,0.300770833333333,18.796,0,51.562,51.562,0
"8","W","8WB",2025-03-15,0.2910625,0,1,51.562,51.562,0.0190251512499524
"8","W","8WB",2025-03-16,0.290979166666667,14.478,0,66.04,66.04,0
"8","W","8WB",2025-03-17,0.319625,8.128,0,74.168,44.45,0
"8","W","8WB",2025-03-18,0.299729166666667,0.254,0,74.422,41.656,0
"8","W","8WB",2025-03-19,0.2803125,2.032,0,46.736,24.892,0
"8","W","8WB",2025-03-20,0.280083333333333,0.254,0,43.942,25.146,0
"8","W","8WB",2025-03-21,0.254666666666667,0,1,25.146,10.668,0.085704490915324
"8","W","8WB",2025-03-22,0.2390625,0,2,25.146,2.54,0.564971751412429
"8","W","8WB",2025-03-23,0.232395833333333,0,3,10.668,2.286,0.912964090079123
"8","W","8WB",2025-03-24,0.214708333333333,0,4,2.54,0.254,3.18979266347687
"8","W","8WB",2025-03-25,0.19925,0,5,2.286,0,5
"8","W","8WB",2025-03-26,0.187958333333333,0.254,0,0.508,0.254,0
"8","W","8WB",2025-03-27,0.234333333333333,6.096,0,6.35,6.35,0
"8","W","8WB",2025-03-28,0.276604166666667,0,1,6.35,6.35,0.136054421768707
"8","W","8WB",2025-03-29,0.243255319148936,0,2,6.35,6.35,0.272108843537415
"8","W","8WB",2025-03-30,0.261645833333333,10.668,0,17.018,17.018,0
"8","W","8WB",2025-03-31,0.289833333333333,6.35,0,23.368,23.114,0
"8","W","8WB",2025-04-01,0.294708333333333,1.016,0,24.384,18.034,0
"8","W","8WB",2025-04-02,0.2803125,0,1,24.13,18.034,0.0525375643585163
"8","W","8WB",2025-04-03,0.256979166666667,0,2,18.034,18.034,0.105075128717033
"8","W","8WB",2025-04-04,0.237770833333333,0,3,18.034,7.366,0.35859431030361
"8","W","8WB",2025-04-05,0.218645833333333,0,4,18.034,1.016,1.98412698412698
"8","W","8WB",2025-04-06,0.2049375,0,5,7.366,0,5
"8","W","8WB",2025-04-07,0.1989375,0,6,1.016,0,6
"8","W","8WB",2025-04-08,0.193166666666667,0,7,0,0,7
"8","W","8WB",2025-04-09,0.181354166666667,0,8,0,0,8
"8","W","8WB",2025-04-10,0.169458333333333,0,9,0,0,9
"8","W","8WB",2025-04-11,0.156770833333333,0,10,0,0,10
"8","W","8WB",2025-04-12,0.144458333333333,0,11,0,0,11
"8","W","8WB",2025-04-13,0.132104166666667,0,12,0,0,12
"8","W","8WB",2025-04-14,0.114645833333333,0,13,0,0,13
"8","W","8WB",2025-04-15,0.10075,0,14,0,0,14
"8","W","8WB",2025-04-16,0.0939583333333333,0,15,0,0,15
"8","W","8WB",2025-04-17,0.0869166666666667,0,16,0,0,16
"8","W","8WB",2025-04-18,0.08,0,17,0,0,17
"8","W","8WB",2025-04-19,0.0728541666666667,0,18,0,0,18
"8","W","8WB",2025-04-20,0.0666458333333333,0,19,0,0,19
"8","W","8WB",2025-04-21,0.0588125,0,20,0,0,20
"8","W","8WB",2025-04-22,0.0523125,0,21,0,0,21
"8","W","8WB",2025-04-23,0.0435208333333333,0,22,0,0,22
"8","W","8WB",2025-04-24,0.0393958333333333,0,23,0,0,23
"8","W","8WB",2025-04-25,0.0369791666666667,0,24,0,0,24
"8","W","8WB",2025-04-26,0.07375,7.366,0,7.366,7.366,0
"8","W","8WB",2025-04-27,0.263958333333333,2.286,0,9.652,9.652,0
"8","W","8WB",2025-04-28,0.234979166666667,0.254,0,9.906,9.906,0
"8","W","8WB",2025-04-29,0.2025,0,1,9.906,9.906,0.0916926462497708
"8","W","8WB",2025-04-30,0.182604166666667,0,2,9.906,9.906,0.183385292499542
"8","W","8WB",2025-05-01,0.163604166666667,0,3,9.906,2.54,0.847457627118644
"8","W","8WB",2025-05-02,0.144708333333333,0,4,9.906,0.254,3.18979266347687
"8","W","8WB",2025-05-03,0.127125,0,5,2.54,0,5
"8","W","8WB",2025-05-04,0.113270833333333,0,6,0.254,0,6
"8","W","8WB",2025-05-05,0.0941914893617021,0,7,0,0,7
"8","W","8WB",2025-05-06,0.0731481481481481,0,8,0,0,8
"10","C","10CB",2025-01-13,0.13515625,0,7,0,0,7
"10","C","10CB",2025-01-14,0.131645833333333,0,8,0,0,8
"10","C","10CB",2025-01-15,0.126645833333333,0,9,0,0,9
"10","C","10CB",2025-01-16,0.126666666666667,0,10,0,0,10
"10","C","10CB",2025-01-17,0.1294375,0,11,0,0,11
"10","C","10CB",2025-01-18,0.131208333333333,0,12,0,0,12
"10","C","10CB",2025-01-19,0.131833333333333,0,13,0,0,13
"10","C","10CB",2025-01-20,0.1291875,0,14,0,0,14
"10","C","10CB",2025-01-21,0.12325,0,15,0,0,15
"10","C","10CB",2025-01-22,0.121791666666667,0,16,0,0,16
"10","C","10CB",2025-01-23,0.113395833333333,0,17,0,0,17
"10","C","10CB",2025-01-24,0.1101875,0,18,0,0,18
"10","C","10CB",2025-01-25,0.110291666666667,0,19,0,0,19
"10","C","10CB",2025-01-26,0.106291666666667,0,20,0,0,20
"10","C","10CB",2025-01-27,0.102375,0,21,0,0,21
"10","C","10CB",2025-01-28,0.098,0,22,0,0,22
"10","C","10CB",2025-01-29,0.0966666666666667,0,23,0,0,23
"10","C","10CB",2025-01-30,0.0979166666666667,0,24,0,0,24
"10","C","10CB",2025-01-31,0.103708333333333,8.128,0,8.128,8.128,0
"10","C","10CB",2025-02-01,0.210979166666667,26.416,0,34.544,34.544,0
"10","C","10CB",2025-02-02,0.2835,11.176,0,45.72,45.72,0
"10","C","10CB",2025-02-03,0.283479166666667,14.986,0,60.706,60.706,0
"10","C","10CB",2025-02-04,0.291416666666667,56.642,0,117.348,117.348,0
"10","C","10CB",2025-02-05,0.278729166666667,0,1,117.348,109.22,0.00907276356378153
"10","C","10CB",2025-02-06,0.2754375,42.164,0,159.512,124.968,0
"10","C","10CB",2025-02-07,0.2799375,0,1,151.384,113.792,0.0087114084605199
"10","C","10CB",2025-02-08,0.266375,0,2,124.968,98.806,0.0200388754183115
"10","C","10CB",2025-02-09,0.2539375,0,3,113.792,42.164,0.0695023630803447
"10","C","10CB",2025-02-10,0.2345625,0,4,98.806,42.164,0.0926698174404596
"10","C","10CB",2025-02-11,0.222354166666667,0,5,42.164,0,5
"10","C","10CB",2025-02-12,0.213604166666667,6.604,0,48.768,6.604,0
"10","C","10CB",2025-02-13,0.2605,49.022,0,55.626,55.626,0
"10","C","10CB",2025-02-14,0.267270833333333,0.508,0,56.134,56.134,0
"10","C","10CB",2025-02-15,0.249208333333333,0,1,56.134,56.134,0.0175027129205027
"10","C","10CB",2025-02-16,0.252375,3.302,0,59.436,59.436,0
"10","C","10CB",2025-02-17,0.249541666666667,0,1,59.436,52.832,0.018576311487591
"10","C","10CB",2025-02-18,0.239145833333333,0,2,59.436,3.81,0.415800415800416
"10","C","10CB",2025-02-19,0.232553191489362,0,3,52.832,3.302,0.697350069735007
"10","C","10CB",2025-02-20,0.223479166666667,0,4,3.81,3.302,0.929800092980009
"10","C","10CB",2025-02-21,0.194791666666667,0,5,3.302,0,5
"10","C","10CB",2025-02-22,0.183916666666667,0,6,3.302,0,6
"10","C","10CB",2025-02-23,0.182375,0,7,0,0,7
"10","C","10CB",2025-02-24,0.181083333333333,0,8,0,0,8
"10","C","10CB",2025-02-25,0.1789375,0,9,0,0,9
"10","C","10CB",2025-02-26,0.169583333333333,0,10,0,0,10
"10","C","10CB",2025-02-27,0.159520833333333,0,11,0,0,11
"10","C","10CB",2025-02-28,0.149458333333333,0,12,0,0,12
"10","C","10CB",2025-03-01,0.1396875,0,13,0,0,13
"10","C","10CB",2025-03-02,0.139270833333333,0,14,0,0,14
"10","C","10CB",2025-03-03,0.1394375,0,15,0,0,15
"10","C","10CB",2025-03-04,0.139708333333333,0,16,0,0,16
"10","C","10CB",2025-03-05,0.141270833333333,0,17,0,0,17
"10","C","10CB",2025-03-06,0.138270833333333,0,18,0,0,18
"10","C","10CB",2025-03-07,0.135833333333333,0,19,0,0,19
"10","C","10CB",2025-03-08,0.1289375,0,20,0,0,20
"10","C","10CB",2025-03-09,0.1254375,0,21,0,0,21
"10","C","10CB",2025-03-10,0.122020833333333,0,22,0,0,22
"10","C","10CB",2025-03-11,0.117854166666667,0,23,0,0,23
"10","C","10CB",2025-03-12,0.154416666666667,29.718,0,29.718,29.718,0
"10","C","10CB",2025-03-13,0.256270833333333,3.048,0,32.766,32.766,0
"10","C","10CB",2025-03-14,0.2525,18.796,0,51.562,51.562,0
"10","C","10CB",2025-03-15,0.254125,0,1,51.562,51.562,0.0190251512499524
"10","C","10CB",2025-03-16,0.252895833333333,14.478,0,66.04,66.04,0
"10","C","10CB",2025-03-17,0.271625,8.128,0,74.168,44.45,0
"10","C","10CB",2025-03-18,0.259479166666667,0.254,0,74.422,41.656,0
"10","C","10CB",2025-03-19,0.243270833333333,2.032,0,46.736,24.892,0
"10","C","10CB",2025-03-20,0.239416666666667,0.254,0,43.942,25.146,0
"10","C","10CB",2025-03-21,0.224020833333333,0,1,25.146,10.668,0.085704490915324
"10","C","10CB",2025-03-22,0.209270833333333,0,2,25.146,2.54,0.564971751412429
"10","C","10CB",2025-03-23,0.20075,0,3,10.668,2.286,0.912964090079123
"10","C","10CB",2025-03-24,0.181958333333333,0,4,2.54,0.254,3.18979266347687
"10","C","10CB",2025-03-25,0.166375,0,5,2.286,0,5
"10","C","10CB",2025-03-26,0.157916666666667,0.254,0,0.508,0.254,0
"10","C","10CB",2025-03-27,0.165145833333333,6.096,0,6.35,6.35,0
"10","C","10CB",2025-03-28,0.217020833333333,0,1,6.35,6.35,0.136054421768707
"10","C","10CB",2025-03-29,0.205085106382979,0,2,6.35,6.35,0.272108843537415
"10","C","10CB",2025-03-30,0.2151875,10.668,0,17.018,17.018,0
"10","C","10CB",2025-03-31,0.249395833333333,6.35,0,23.368,23.114,0
"10","C","10CB",2025-04-01,0.249458333333333,1.016,0,24.384,18.034,0
"10","C","10CB",2025-04-02,0.240395833333333,0,1,24.13,18.034,0.0525375643585163
"10","C","10CB",2025-04-03,0.219395833333333,0,2,18.034,18.034,0.105075128717033
"10","C","10CB",2025-04-04,0.1994375,0,3,18.034,7.366,0.35859431030361
"10","C","10CB",2025-04-05,0.18125,0,4,18.034,1.016,1.98412698412698
"10","C","10CB",2025-04-06,0.170270833333333,0,5,7.366,0,5
"10","C","10CB",2025-04-07,0.16025,0,6,1.016,0,6
"10","C","10CB",2025-04-08,0.154958333333333,0,7,0,0,7
"10","C","10CB",2025-04-09,0.145958333333333,0,8,0,0,8
"10","C","10CB",2025-04-10,0.135125,0,9,0,0,9
"10","C","10CB",2025-04-11,0.1265625,0,10,0,0,10
"10","C","10CB",2025-04-12,0.115375,0,11,0,0,11
"10","C","10CB",2025-04-13,0.101291666666667,0,12,0,0,12
"10","C","10CB",2025-04-14,0.084125,0,13,0,0,13
"10","C","10CB",2025-04-15,0.0735416666666667,0,14,0,0,14
"10","C","10CB",2025-04-16,0.0683541666666667,0,15,0,0,15
"10","C","10CB",2025-04-17,0.0638125,0,16,0,0,16
"10","C","10CB",2025-04-18,0.0588333333333333,0,17,0,0,17
"10","C","10CB",2025-04-19,0.0512083333333333,0,18,0,0,18
"10","C","10CB",2025-04-20,0.0482708333333333,0,19,0,0,19
"10","C","10CB",2025-04-21,0.04425,0,20,0,0,20
"10","C","10CB",2025-04-22,0.0403958333333333,0,21,0,0,21
"10","C","10CB",2025-04-23,0.0340416666666667,0,22,0,0,22
"10","C","10CB",2025-04-24,0.0341666666666667,0,23,0,0,23
"10","C","10CB",2025-04-25,0.0321041666666667,0,24,0,0,24
"10","C","10CB",2025-04-26,0.0303125,7.366,0,7.366,7.366,0
"10","C","10CB",2025-04-27,0.0854583333333333,2.286,0,9.652,9.652,0
